mes,nom_usina,cod_razaorestricao,curtailment_mwh,generation_mwh,pct_curtailment,last_instante
2025-01,CONJ. BW GUIRAPÁ I,ENE,510.531,659.4025,0.7742327334215445,2025-01-26 16:30:00
2025-01,CONJ. BW GUIRAPÁ I,NAN,0.0,3549.084,0.0,2025-01-31 04:00:00
2025-01,CONJ. BW GUIRAPÁ I,REL,1208.599,1454.0720000000001,0.8311823623589477,2025-01-31 23:30:00
2025-01,CONJ. BW GUIRAPÁ II,ENE,119.7935,597.055,0.20064064449673816,2025-01-26 16:30:00
2025-01,CONJ. BW GUIRAPÁ II,NAN,0.0,4279.8485,0.0,2025-01-31 04:00:00
2025-01,CONJ. BW GUIRAPÁ II,REL,1005.266,1231.305,0.8164232257645343,2025-01-31 23:30:00
2025-01,CONJ. CABEÇO PRETO II,CNF,79.09,4064.101,0.019460638404409734,2025-01-31 20:00:00
2025-01,CONJ. CABEÇO PRETO II,ENE,643.902,3670.995,0.17540258158891528,2025-01-26 16:30:00
2025-01,CONJ. CABEÇO PRETO II,NAN,0.0,16775.7555,0.0,2025-01-31 23:30:00
2025-01,CONJ. CABEÇO PRETO II,REL,246.82649999999998,1384.4915,0.17827953439945277,2025-01-31 16:00:00
2025-01,CONJ. CACIMBAS,ENE,787.696,3224.6775000000002,0.24427124883030937,2025-01-26 14:00:00
2025-01,CONJ. CACIMBAS,NAN,0.0,19483.6525,0.0,2025-01-31 23:30:00
2025-01,CONJ. CACIMBAS,REL,2624.6730000000002,2982.6085,0.8799924629732666,2025-01-31 22:30:00
2025-01,CONJ. CAETITÉ,ENE,446.129,1027.1735,0.4343268201525837,2025-01-26 16:30:00
2025-01,CONJ. CAETITÉ,NAN,0.0,9547.208,0.0,2025-01-31 04:00:00
2025-01,CONJ. CAETITÉ,REL,2974.8365,3266.3135,0.9107626992938674,2025-01-31 23:30:00
2025-01,CONJ. CAETITÉ 123,ENE,473.1635,1081.039,0.4376932747107181,2025-01-26 16:30:00
2025-01,CONJ. CAETITÉ 123,NAN,0.0,8304.2245,0.0,2025-01-31 03:30:00
2025-01,CONJ. CAETITÉ 123,REL,2027.75,2302.207,0.8807852638793993,2025-01-31 23:30:00
2025-01,CONJ. CAETITÉ A,ENE,35.945,295.9075,0.12147377136436216,2025-01-26 16:30:00
2025-01,CONJ. CAETITÉ A,NAN,0.0,2700.2765,0.0,2025-01-31 03:30:00
2025-01,CONJ. CAETITÉ A,REL,82.1105,198.7825,0.41306704564033553,2025-01-31 23:30:00
2025-01,CONJ. CAETITÉ NORTE,ENE,677.4895,2521.9195,0.26864041457310595,2025-01-26 16:30:00
2025-01,CONJ. CAETITÉ NORTE,NAN,0.0,15390.298,0.0,2025-01-31 03:30:00
2025-01,CONJ. CAETITÉ NORTE,REL,4858.1805,5492.4825,0.8845145159770651,2025-01-31 23:30:00
2025-01,CONJ. CAETÉS II,ENE,1278.402,5039.927,0.25365486444545726,2025-01-26 16:30:00
2025-01,CONJ. CAETÉS II,NAN,0.0,51999.911,0.0,2025-01-31 23:30:00
2025-01,CONJ. CAETÉS II,REL,230.95250000000001,363.7715,0.6348834364429319,2025-01-31 15:30:00
2025-01,CONJ. CAJU,CNF,145.05250000000004,8285.3345,0.017507138667726695,2025-01-31 14:30:00
2025-01,CONJ. CAJU,ENE,3065.0625,18170.2135,0.168686102670175,2025-01-26 16:30:00
2025-01,CONJ. CAJU,NAN,0.0,117043.895,0.0,2025-01-31 23:30:00
2025-01,CONJ. CAJU,REL,533.644,3615.1245,0.14761427995080115,2025-01-24 02:30:00
2025-01,CONJ. CALANGO 1,ENE,101.6415,524.2245,0.19388925927727527,2025-01-26 16:30:00
2025-01,CONJ. CALANGO 1,NAN,0.0,2173.1235,0.0,2025-01-31 23:30:00
2025-01,CONJ. CALANGO 2,ENE,12.444499999999998,312.458,0.03982775284998303,2025-01-26 16:30:00
2025-01,CONJ. CALANGO 2,NAN,0.0,5116.922,0.0,2025-01-31 23:30:00
2025-01,CONJ. CALANGO 3,ENE,628.061,2236.8485,0.2807794090659247,2025-01-26 16:30:00
2025-01,CONJ. CALANGO 3,NAN,0.0,11611.763,0.0,2025-01-31 23:30:00
2025-01,CONJ. CAMPO DOS VENTOS,CNF,467.8175,3224.9175,0.1450634008466883,2025-01-31 20:00:00
2025-01,CONJ. CAMPO DOS VENTOS,ENE,1604.753,3574.3545,0.4489630225541423,2025-01-26 14:30:00
2025-01,CONJ. CAMPO DOS VENTOS,NAN,0.0,11580.459,0.0,2025-01-31 23:30:00
2025-01,CONJ. CAMPO DOS VENTOS,REL,388.161,1045.277,0.3713474992753117,2025-01-31 16:00:00
2025-01,CONJ. CAMPO FORMOSO,CNF,191.77400000000006,4894.2155,0.03918380790547536,2025-01-31 23:30:00
2025-01,CONJ. CAMPO FORMOSO,ENE,667.6419999999999,2813.03,0.23733909698794534,2025-01-26 16:30:00
2025-01,CONJ. CAMPO FORMOSO,NAN,0.0,20500.7005,0.0,2025-01-31 19:00:00
2025-01,CONJ. CAMPO FORMOSO,REL,2553.53,2847.949,0.896620690890181,2025-01-31 22:30:00
2025-01,CONJ. CAMPO LARGO,ENE,1523.7135,6170.081,0.24695194439100557,2025-01-26 16:30:00
2025-01,CONJ. CAMPO LARGO,NAN,0.0,46385.8725,0.0,2025-01-31 23:30:00
2025-01,CONJ. CAMPO LARGO,REL,5132.4145,6916.49,0.7420547850137859,2025-01-31 17:30:00
2025-01,CONJ. CAMPO LARGO 2,ENE,1320.8465,7215.911,0.1830463956664654,2025-01-26 16:30:00
2025-01,CONJ. CAMPO LARGO 2,NAN,0.0,61223.008,0.0,2025-01-31 23:30:00
